caseid,answer,generated_text
2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5__employment,"{""gt_group_ca"":12,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5__geo,"{""gt_group_ca"":12,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5__transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5__full,"{""gt_group_ca"":12,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5__v3_rideshare,"{""gt_group_ca"":12,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5__v3_public_transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5__v3_voice,"{""gt_group_ca"":12,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
1503772a1dc4e9ef4aac2cc0d4e133c6f386270e0dcf9aab23731a81793fd08e__demos,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
1503772a1dc4e9ef4aac2cc0d4e133c6f386270e0dcf9aab23731a81793fd08e__employment,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
1503772a1dc4e9ef4aac2cc0d4e133c6f386270e0dcf9aab23731a81793fd08e__geo,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
1503772a1dc4e9ef4aac2cc0d4e133c6f386270e0dcf9aab23731a81793fd08e__transit,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
1503772a1dc4e9ef4aac2cc0d4e133c6f386270e0dcf9aab23731a81793fd08e__full,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
1503772a1dc4e9ef4aac2cc0d4e133c6f386270e0dcf9aab23731a81793fd08e__v3_rideshare,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
1503772a1dc4e9ef4aac2cc0d4e133c6f386270e0dcf9aab23731a81793fd08e__v3_public_transit,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
1503772a1dc4e9ef4aac2cc0d4e133c6f386270e0dcf9aab23731a81793fd08e__v3_voice,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53__demos,"{""gt_group_ca"":27,""gt_interpersonal_ca"":26,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53__employment,"{""gt_group_ca"":27,""gt_interpersonal_ca"":26,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53__geo,"{""gt_group_ca"":27,""gt_interpersonal_ca"":26,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53__transit,"{""gt_group_ca"":27,""gt_interpersonal_ca"":26,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53__full,"{""gt_group_ca"":27,""gt_interpersonal_ca"":26,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53__v3_rideshare,"{""gt_group_ca"":27,""gt_interpersonal_ca"":26,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53__v3_public_transit,"{""gt_group_ca"":27,""gt_interpersonal_ca"":26,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53__v3_voice,"{""gt_group_ca"":27,""gt_interpersonal_ca"":26,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 22,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""high"" }"
521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d__demos,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d__employment,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d__geo,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d__transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d__full,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d__v3_rideshare,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d__v3_public_transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d__v3_voice,"{""gt_group_ca"":12,""gt_interpersonal_ca"":12,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d__demos,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 22,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""high"",   ""self_reported_band_interpersonal"": ""moderate"" }"
402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d__employment,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 22,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""high"",   ""self_reported_band_interpersonal"": ""moderate"" }"
402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d__geo,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 22,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""high"",   ""self_reported_band_interpersonal"": ""moderate"" }"
402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d__transit,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 22,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""high"",   ""self_reported_band_interpersonal"": ""moderate"" }"
402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d__full,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 10,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d__v3_rideshare,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 22,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""high"",   ""self_reported_band_interpersonal"": ""moderate"" }"
402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d__v3_public_transit,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 22,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""high"",   ""self_reported_band_interpersonal"": ""moderate"" }"
402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d__v3_voice,"{""gt_group_ca"":6,""gt_interpersonal_ca"":6,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 10,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe__demos,"{""gt_group_ca"":22,""gt_interpersonal_ca"":21,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe__employment,"{""gt_group_ca"":22,""gt_interpersonal_ca"":21,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe__geo,"{""gt_group_ca"":22,""gt_interpersonal_ca"":21,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe__transit,"{""gt_group_ca"":22,""gt_interpersonal_ca"":21,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe__full,"{""gt_group_ca"":22,""gt_interpersonal_ca"":21,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe__v3_rideshare,"{""gt_group_ca"":22,""gt_interpersonal_ca"":21,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe__v3_public_transit,"{""gt_group_ca"":22,""gt_interpersonal_ca"":21,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe__v3_voice,"{""gt_group_ca"":22,""gt_interpersonal_ca"":21,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338__demos,"{""gt_group_ca"":15,""gt_interpersonal_ca"":14,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338__employment,"{""gt_group_ca"":15,""gt_interpersonal_ca"":14,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338__geo,"{""gt_group_ca"":15,""gt_interpersonal_ca"":14,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338__transit,"{""gt_group_ca"":15,""gt_interpersonal_ca"":14,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338__full,"{""gt_group_ca"":15,""gt_interpersonal_ca"":14,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 22,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""high"",   ""self_reported_band_interpersonal"": ""moderate"" }"
2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338__v3_rideshare,"{""gt_group_ca"":15,""gt_interpersonal_ca"":14,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338__v3_public_transit,"{""gt_group_ca"":15,""gt_interpersonal_ca"":14,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338__v3_voice,"{""gt_group_ca"":15,""gt_interpersonal_ca"":14,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01__demos,"{""gt_group_ca"":13,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01__employment,"{""gt_group_ca"":13,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01__geo,"{""gt_group_ca"":13,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01__transit,"{""gt_group_ca"":13,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01__full,"{""gt_group_ca"":13,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01__v3_rideshare,"{""gt_group_ca"":13,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01__v3_public_transit,"{""gt_group_ca"":13,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01__v3_voice,"{""gt_group_ca"":13,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa__demos,"{""gt_group_ca"":13,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa__employment,"{""gt_group_ca"":13,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa__geo,"{""gt_group_ca"":13,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa__transit,"{""gt_group_ca"":13,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa__full,"{""gt_group_ca"":13,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa__v3_rideshare,"{""gt_group_ca"":13,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa__v3_public_transit,"{""gt_group_ca"":13,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa__v3_voice,"{""gt_group_ca"":13,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca__demos,"{""gt_group_ca"":8,""gt_interpersonal_ca"":14,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}","{   ""self_reported_group_ca"": 18,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""low"" }"
