caseid,prompt,participant_id,tier,answer
080c2c3082160c8ea3aeca8f6c3e1f76064080b1f650305e314eb5ecf5e2b7fb__full,"You are a 59-year-old woman living in the United States. You are a student.

You work full-time.

Your approximate survey location is near latitude 30.7 and longitude -90.9.

In the last three months, you used public transportation (bus, train, tram, etc.) 0-1 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 2-4 days a month. On a typical day of ride share use, you take 1-2 rides. You have a license to drive a car. You have access to a car you can use for transportation.

When a friend gets nervous talking to new people, you would advise: ""Just relax and remember that no one is a complete stranger until you begin talking to them. It’ll be okay."" Your ideal way to get around your city is: ""I love walking in my city because it’s very walkable and friendly. It’s also easy to ride a bike, which are my two favorite ways to get around the city.""

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",080c2c3082160c8ea3aeca8f6c3e1f76064080b1f650305e314eb5ecf5e2b7fb,full,"{""gt_group_ca"":10,""gt_interpersonal_ca"":9,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
ae636b7caa3a1f4b1d8d02b8887b1df36989ee6714199a4c9a09d1e0e7ac434a__demos,"You are a 34-year-old man living in the United Kingdom. You are a student.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",ae636b7caa3a1f4b1d8d02b8887b1df36989ee6714199a4c9a09d1e0e7ac434a,demos,"{""gt_group_ca"":13,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
ae636b7caa3a1f4b1d8d02b8887b1df36989ee6714199a4c9a09d1e0e7ac434a__employment,"You are a 34-year-old man living in the United Kingdom. You are a student.

You work full-time.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",ae636b7caa3a1f4b1d8d02b8887b1df36989ee6714199a4c9a09d1e0e7ac434a,employment,"{""gt_group_ca"":13,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
ae636b7caa3a1f4b1d8d02b8887b1df36989ee6714199a4c9a09d1e0e7ac434a__geo,"You are a 34-year-old man living in the United Kingdom. You are a student.

You work full-time.

Your approximate survey location is near latitude 52.2 and longitude 0.2.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",ae636b7caa3a1f4b1d8d02b8887b1df36989ee6714199a4c9a09d1e0e7ac434a,geo,"{""gt_group_ca"":13,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
ae636b7caa3a1f4b1d8d02b8887b1df36989ee6714199a4c9a09d1e0e7ac434a__transit,"You are a 34-year-old man living in the United Kingdom. You are a student.

You work full-time.

Your approximate survey location is near latitude 52.2 and longitude 0.2.

In the last three months, you used public transportation (bus, train, tram, etc.) 8 or more days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 2-4 days a month. On a typical day of ride share use, you take 1-2 rides. You have a license to drive a car. You have access to a car you can use for transportation.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",ae636b7caa3a1f4b1d8d02b8887b1df36989ee6714199a4c9a09d1e0e7ac434a,transit,"{""gt_group_ca"":13,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
ae636b7caa3a1f4b1d8d02b8887b1df36989ee6714199a4c9a09d1e0e7ac434a__full,"You are a 34-year-old man living in the United Kingdom. You are a student.

You work full-time.

Your approximate survey location is near latitude 52.2 and longitude 0.2.

In the last three months, you used public transportation (bus, train, tram, etc.) 8 or more days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 2-4 days a month. On a typical day of ride share use, you take 1-2 rides. You have a license to drive a car. You have access to a car you can use for transportation.

When a friend gets nervous talking to new people, you would advise: ""I would tell them to just try and relax and take some deep breaths. I find it helpful to consciously try and down be more considered"" Your ideal way to get around your city is: ""My ideal way to travel around is by cycling as it's the quickest and most efficient""

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",ae636b7caa3a1f4b1d8d02b8887b1df36989ee6714199a4c9a09d1e0e7ac434a,full,"{""gt_group_ca"":13,""gt_interpersonal_ca"":13,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
0f284a11b7b2b2da4c42bbe31390265ec35d22e54b2fc633371c6efa872d2745__demos,"You are a 56-year-old man living in the United Kingdom. You are not a student.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",0f284a11b7b2b2da4c42bbe31390265ec35d22e54b2fc633371c6efa872d2745,demos,"{""gt_group_ca"":9,""gt_interpersonal_ca"":7,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
0f284a11b7b2b2da4c42bbe31390265ec35d22e54b2fc633371c6efa872d2745__employment,"You are a 56-year-old man living in the United Kingdom. You are not a student.

You work full-time.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",0f284a11b7b2b2da4c42bbe31390265ec35d22e54b2fc633371c6efa872d2745,employment,"{""gt_group_ca"":9,""gt_interpersonal_ca"":7,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
0f284a11b7b2b2da4c42bbe31390265ec35d22e54b2fc633371c6efa872d2745__geo,"You are a 56-year-old man living in the United Kingdom. You are not a student.

You work full-time.

Your approximate survey location is near latitude 52.1 and longitude 0.9.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",0f284a11b7b2b2da4c42bbe31390265ec35d22e54b2fc633371c6efa872d2745,geo,"{""gt_group_ca"":9,""gt_interpersonal_ca"":7,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
0f284a11b7b2b2da4c42bbe31390265ec35d22e54b2fc633371c6efa872d2745__transit,"You are a 56-year-old man living in the United Kingdom. You are not a student.

You work full-time.

Your approximate survey location is near latitude 52.1 and longitude 0.9.

In the last three months, you used public transportation (bus, train, tram, etc.) 0-1 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 2-4 days a month. On a typical day of ride share use, you take 1-2 rides. You have a license to drive a car. You have access to a car you can use for transportation.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",0f284a11b7b2b2da4c42bbe31390265ec35d22e54b2fc633371c6efa872d2745,transit,"{""gt_group_ca"":9,""gt_interpersonal_ca"":7,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
0f284a11b7b2b2da4c42bbe31390265ec35d22e54b2fc633371c6efa872d2745__full,"You are a 56-year-old man living in the United Kingdom. You are not a student.

You work full-time.

Your approximate survey location is near latitude 52.1 and longitude 0.9.

In the last three months, you used public transportation (bus, train, tram, etc.) 0-1 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 2-4 days a month. On a typical day of ride share use, you take 1-2 rides. You have a license to drive a car. You have access to a car you can use for transportation.

When a friend gets nervous talking to new people, you would advise: ""A lot of people can be nervous speaking to new people, potentially including the person you're talking to. It's much easier to make a good first impression on someone when you consider they likely want to make a good first impression on you too. If you can calm the tension and act friendly, they will likely do the same."" Your ideal way to get around your city is: ""I like to drive in my car to get around my city because my city is designed to be very easy to drive in. There are not a lot of complicated road structures or areas in my city, so driving is very easy compared to other cities.""

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",0f284a11b7b2b2da4c42bbe31390265ec35d22e54b2fc633371c6efa872d2745,full,"{""gt_group_ca"":9,""gt_interpersonal_ca"":7,""gt_group_band"":""low"",""gt_interpersonal_band"":""low""}"
8e831cd00341372c0c7463938a55ad43e811a06864abae07d126dc1a13a2003e__demos,"You are a 17-year-old man living in the United Kingdom. You are a student.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",8e831cd00341372c0c7463938a55ad43e811a06864abae07d126dc1a13a2003e,demos,"{""gt_group_ca"":14,""gt_interpersonal_ca"":17,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}"
8e831cd00341372c0c7463938a55ad43e811a06864abae07d126dc1a13a2003e__employment,"You are a 17-year-old man living in the United Kingdom. You are a student.

You work full-time.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",8e831cd00341372c0c7463938a55ad43e811a06864abae07d126dc1a13a2003e,employment,"{""gt_group_ca"":14,""gt_interpersonal_ca"":17,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}"
8e831cd00341372c0c7463938a55ad43e811a06864abae07d126dc1a13a2003e__geo,"You are a 17-year-old man living in the United Kingdom. You are a student.

You work full-time.

Your approximate survey location is near latitude 53.2 and longitude -1.9.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",8e831cd00341372c0c7463938a55ad43e811a06864abae07d126dc1a13a2003e,geo,"{""gt_group_ca"":14,""gt_interpersonal_ca"":17,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}"
8e831cd00341372c0c7463938a55ad43e811a06864abae07d126dc1a13a2003e__transit,"You are a 17-year-old man living in the United Kingdom. You are a student.

You work full-time.

Your approximate survey location is near latitude 53.2 and longitude -1.9.

In the last three months, you used public transportation (bus, train, tram, etc.) 2-4 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you never used ride share platforms (Lyft, Uber, DiDi, etc.). You have a license to drive a car. You have access to a car you can use for transportation.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",8e831cd00341372c0c7463938a55ad43e811a06864abae07d126dc1a13a2003e,transit,"{""gt_group_ca"":14,""gt_interpersonal_ca"":17,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}"
8e831cd00341372c0c7463938a55ad43e811a06864abae07d126dc1a13a2003e__full,"You are a 17-year-old man living in the United Kingdom. You are a student.

You work full-time.

Your approximate survey location is near latitude 53.2 and longitude -1.9.

In the last three months, you used public transportation (bus, train, tram, etc.) 2-4 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you never used ride share platforms (Lyft, Uber, DiDi, etc.). You have a license to drive a car. You have access to a car you can use for transportation.

When a friend gets nervous talking to new people, you would advise: ""Stand up to your fears and gather up the courage to talk to someone. It will improve your people skills in the long run."" Your ideal way to get around your city is: ""I love to drive around the city in my car as it is just an easy way to travel. You just get in and drive, without, most of the time, worrying about having trouble parking. You may see traffic, but its not too bad in my area.""

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",8e831cd00341372c0c7463938a55ad43e811a06864abae07d126dc1a13a2003e,full,"{""gt_group_ca"":14,""gt_interpersonal_ca"":17,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""moderate""}"
dfc799ffbe5cf562ec1a2df4311b543069f4f257aa839505340a2b6aa04b9d51__demos,"You are a 19-year-old man living in the United States. You are a student.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",dfc799ffbe5cf562ec1a2df4311b543069f4f257aa839505340a2b6aa04b9d51,demos,"{""gt_group_ca"":16,""gt_interpersonal_ca"":20,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""high""}"
dfc799ffbe5cf562ec1a2df4311b543069f4f257aa839505340a2b6aa04b9d51__employment,"You are a 19-year-old man living in the United States. You are a student.

You work part-time.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",dfc799ffbe5cf562ec1a2df4311b543069f4f257aa839505340a2b6aa04b9d51,employment,"{""gt_group_ca"":16,""gt_interpersonal_ca"":20,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""high""}"
dfc799ffbe5cf562ec1a2df4311b543069f4f257aa839505340a2b6aa04b9d51__geo,"You are a 19-year-old man living in the United States. You are a student.

You work part-time.

Your approximate survey location is near latitude 40.8 and longitude -73.9.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",dfc799ffbe5cf562ec1a2df4311b543069f4f257aa839505340a2b6aa04b9d51,geo,"{""gt_group_ca"":16,""gt_interpersonal_ca"":20,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""high""}"
dfc799ffbe5cf562ec1a2df4311b543069f4f257aa839505340a2b6aa04b9d51__transit,"You are a 19-year-old man living in the United States. You are a student.

You work part-time.

Your approximate survey location is near latitude 40.8 and longitude -73.9.

In the last three months, you used public transportation (bus, train, tram, etc.) 4-8 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 2-4 days a month. On a typical day of ride share use, you take 1-2 rides. You have a license to drive a car. You have access to a car you can use for transportation.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",dfc799ffbe5cf562ec1a2df4311b543069f4f257aa839505340a2b6aa04b9d51,transit,"{""gt_group_ca"":16,""gt_interpersonal_ca"":20,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""high""}"
dfc799ffbe5cf562ec1a2df4311b543069f4f257aa839505340a2b6aa04b9d51__full,"You are a 19-year-old man living in the United States. You are a student.

You work part-time.

Your approximate survey location is near latitude 40.8 and longitude -73.9.

In the last three months, you used public transportation (bus, train, tram, etc.) 4-8 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 2-4 days a month. On a typical day of ride share use, you take 1-2 rides. You have a license to drive a car. You have access to a car you can use for transportation.

When a friend gets nervous talking to new people, you would advise: ""Just breath because the other person is probably also not completely comfortable"" Your ideal way to get around your city is: ""If a city had good public transportation and a walkable city that would be ideal""

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",dfc799ffbe5cf562ec1a2df4311b543069f4f257aa839505340a2b6aa04b9d51,full,"{""gt_group_ca"":16,""gt_interpersonal_ca"":20,""gt_group_band"":""moderate"",""gt_interpersonal_band"":""high""}"
f844b759e28f8984d563890f25ef124b3895c11c66a886cd119d41dd48146356__demos,"You are a 22-year-old woman living in Canada. You are not a student.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",f844b759e28f8984d563890f25ef124b3895c11c66a886cd119d41dd48146356,demos,"{""gt_group_ca"":22,""gt_interpersonal_ca"":24,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}"
f844b759e28f8984d563890f25ef124b3895c11c66a886cd119d41dd48146356__employment,"You are a 22-year-old woman living in Canada. You are not a student.

You work part-time.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",f844b759e28f8984d563890f25ef124b3895c11c66a886cd119d41dd48146356,employment,"{""gt_group_ca"":22,""gt_interpersonal_ca"":24,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}"
f844b759e28f8984d563890f25ef124b3895c11c66a886cd119d41dd48146356__geo,"You are a 22-year-old woman living in Canada. You are not a student.

You work part-time.

Your approximate survey location is near latitude 51.3 and longitude -114.8.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",f844b759e28f8984d563890f25ef124b3895c11c66a886cd119d41dd48146356,geo,"{""gt_group_ca"":22,""gt_interpersonal_ca"":24,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}"
f844b759e28f8984d563890f25ef124b3895c11c66a886cd119d41dd48146356__transit,"You are a 22-year-old woman living in Canada. You are not a student.

You work part-time.

Your approximate survey location is near latitude 51.3 and longitude -114.8.

In the last three months, you used public transportation (bus, train, tram, etc.) 0-1 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you never used ride share platforms (Lyft, Uber, DiDi, etc.). You have a license to drive a car. You have access to a car you can use for transportation.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",f844b759e28f8984d563890f25ef124b3895c11c66a886cd119d41dd48146356,transit,"{""gt_group_ca"":22,""gt_interpersonal_ca"":24,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}"
f844b759e28f8984d563890f25ef124b3895c11c66a886cd119d41dd48146356__full,"You are a 22-year-old woman living in Canada. You are not a student.

You work part-time.

Your approximate survey location is near latitude 51.3 and longitude -114.8.

In the last three months, you used public transportation (bus, train, tram, etc.) 0-1 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you never used ride share platforms (Lyft, Uber, DiDi, etc.). You have a license to drive a car. You have access to a car you can use for transportation.

When a friend gets nervous talking to new people, you would advise: ""try not to worry so much about how you're being perceived, chances are the other people are also paying attention to themselves and how they're coming off. They're not looking to judge you"" Your ideal way to get around your city is: ""driving myself is ideal because I'm not dependent on anyone else's schedule and I can go where I want when I want to in a short amount of time.""

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",f844b759e28f8984d563890f25ef124b3895c11c66a886cd119d41dd48146356,full,"{""gt_group_ca"":22,""gt_interpersonal_ca"":24,""gt_group_band"":""high"",""gt_interpersonal_band"":""high""}"
2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5__demos,"You are a 46-year-old man living in the United States. You are not a student.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5,demos,"{""gt_group_ca"":12,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}"
2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5__employment,"You are a 46-year-old man living in the United States. You are not a student.

Your employment status is Other.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5,employment,"{""gt_group_ca"":12,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}"
2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5__geo,"You are a 46-year-old man living in the United States. You are not a student.

Your employment status is Other.

Your approximate survey location is near latitude 41.6 and longitude -73.3.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5,geo,"{""gt_group_ca"":12,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}"
2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5__transit,"You are a 46-year-old man living in the United States. You are not a student.

Your employment status is Other.

Your approximate survey location is near latitude 41.6 and longitude -73.3.

In the last three months, you used public transportation (bus, train, tram, etc.) 0-1 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 2-4 days a month. On a typical day of ride share use, you take 1-2 rides. You do not have a license to drive a car. You have access to a car you can use for transportation.

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5,transit,"{""gt_group_ca"":12,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}"
2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5__full,"You are a 46-year-old man living in the United States. You are not a student.

Your employment status is Other.

Your approximate survey location is near latitude 41.6 and longitude -73.3.

In the last three months, you used public transportation (bus, train, tram, etc.) 0-1 days a month. On a typical day of public transportation use, you take 1-2 rides. In the last three months, you used ride share platforms (Lyft, Uber, DiDi, etc.) 2-4 days a month. On a typical day of ride share use, you take 1-2 rides. You do not have a license to drive a car. You have access to a car you can use for transportation.

When a friend gets nervous talking to new people, you would advise: ""Just go with the flow and act natural."" Your ideal way to get around your city is: ""Walking or taking an uber.  Driving in the city is too much of a hassle.  If you don't have to go far walk.  If you have far to go take a can or an uber.""

Rate your communication apprehension in two contexts independently:
(1) group discussions, and (2) one-on-one conversations with new people.

For each context, report an integer from 6 (very low) to 30 (very high) and its band (low / moderate / high). Mid-scale scores are common (about 14–19). Travel and ride-share habits are background context — they do not by themselves determine one-on-one conversation anxiety.

Return ONLY the JSON object specified in the system instructions.",2fc9545e7ba8b60e7e4eca95f978fb0aa78399e808053c092cd100a9c04d32c5,full,"{""gt_group_ca"":12,""gt_interpersonal_ca"":16,""gt_group_band"":""low"",""gt_interpersonal_band"":""moderate""}"
