caseid,participant_id,tier,provider,model,raw_response,error,pred_group_ca,pred_interpersonal_ca,pred_group_band,pred_interpersonal_band,Age,Sex,Country of residence,Student status,Employment status,LocationLatitude,LocationLongitude,gt_group_ca,gt_interpersonal_ca,gt_group_band,gt_interpersonal_band,error_group,abs_error_group,score_distance_group,norm_score_distance_group,exact_match_group,pred_group_band_reported,pred_group_band_resolved,band_match_group,band_distance_group,norm_band_distance_group,error_interpersonal,abs_error_interpersonal,score_distance_interpersonal,norm_score_distance_interpersonal,exact_match_interpersonal,pred_interpersonal_band_reported,pred_interpersonal_band_resolved,band_match_interpersonal,band_distance_interpersonal,norm_band_distance_interpersonal
1503772a1dc4e9ef4aac2cc0d4e133c6f386270e0dcf9aab23731a81793fd08e__full,1503772a1dc4e9ef4aac2cc0d4e133c6f386270e0dcf9aab23731a81793fd08e,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 12,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,12,16,moderate,moderate,41.0,Male,United States,No,Full-Time,42.5801,-72.0428,6,6,low,low,6,6,6,0.25,False,moderate,low,True,0,0.0,10,10,10,0.4166666666666667,False,moderate,moderate,False,1,0.5
505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53__demos,505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,23.0,Female,United Kingdom,Yes,Part-Time,58.4319,-6.8489,27,26,high,high,-17,17,17,0.7083333333333334,False,moderate,low,False,2,1.0,-10,10,10,0.4166666666666667,False,moderate,moderate,False,1,0.5
505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53__employment,505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,23.0,Female,United Kingdom,Yes,Part-Time,58.4319,-6.8489,27,26,high,high,-17,17,17,0.7083333333333334,False,moderate,low,False,2,1.0,-10,10,10,0.4166666666666667,False,moderate,moderate,False,1,0.5
505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53__geo,505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,23.0,Female,United Kingdom,Yes,Part-Time,58.4319,-6.8489,27,26,high,high,-17,17,17,0.7083333333333334,False,moderate,low,False,2,1.0,-10,10,10,0.4166666666666667,False,moderate,moderate,False,1,0.5
505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53__transit,505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 12,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,12,16,moderate,moderate,23.0,Female,United Kingdom,Yes,Part-Time,58.4319,-6.8489,27,26,high,high,-15,15,15,0.625,False,moderate,low,False,2,1.0,-10,10,10,0.4166666666666667,False,moderate,moderate,False,1,0.5
505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53__full,505a243c6f4e4918dc2decd08f5c95a167dacaa40483af6ceb36b3f68c5d4e53,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 12,   ""self_reported_interpersonal_ca"": 18,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,12,18,moderate,moderate,23.0,Female,United Kingdom,Yes,Part-Time,58.4319,-6.8489,27,26,high,high,-15,15,15,0.625,False,moderate,low,False,2,1.0,-8,8,8,0.3333333333333333,False,moderate,moderate,False,1,0.5
521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d__demos,521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,39.0,Male,United States,No,Full-Time,40.7373,-76.73049999999999,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d__employment,521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,39.0,Male,United States,No,Full-Time,40.7373,-76.73049999999999,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d__geo,521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,39.0,Male,United States,No,Full-Time,40.7373,-76.73049999999999,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d__transit,521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,39.0,Male,United States,No,Full-Time,40.7373,-76.73049999999999,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d__full,521ca46d992001d9dd12507c1225f0d60011522447dff1998de289901dd2320d,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,39.0,Male,United States,No,Full-Time,40.7373,-76.73049999999999,12,12,low,low,-2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d__demos,402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 8,   ""self_reported_band_group"": ""low"",   ""self_reported_band_interpersonal"": ""low"" }",,10,8,low,low,74.0,Female,United Kingdom,No,Other,50.6802,-0.6436,6,6,low,low,4,4,4,0.16666666666666666,False,low,low,True,0,0.0,2,2,2,0.08333333333333333,False,low,low,True,0,0.0
402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d__employment,402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 8,   ""self_reported_band_group"": ""low"",   ""self_reported_band_interpersonal"": ""low"" }",,10,8,low,low,74.0,Female,United Kingdom,No,Other,50.6802,-0.6436,6,6,low,low,4,4,4,0.16666666666666666,False,low,low,True,0,0.0,2,2,2,0.08333333333333333,False,low,low,True,0,0.0
402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d__geo,402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,12,moderate,moderate,74.0,Female,United Kingdom,No,Other,50.6802,-0.6436,6,6,low,low,4,4,4,0.16666666666666666,False,moderate,low,True,0,0.0,6,6,6,0.25,False,moderate,low,True,0,0.0
402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d__transit,402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,12,moderate,moderate,74.0,Female,United Kingdom,No,Other,50.6802,-0.6436,6,6,low,low,4,4,4,0.16666666666666666,False,moderate,low,True,0,0.0,6,6,6,0.25,False,moderate,low,True,0,0.0
402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d__full,402085372945bde1c929c547b95cc7cd38bd9fd9dc13138186d5238981f0109d,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,12,moderate,moderate,74.0,Female,United Kingdom,No,Other,50.6802,-0.6436,6,6,low,low,4,4,4,0.16666666666666666,False,moderate,low,True,0,0.0,6,6,6,0.25,False,moderate,low,True,0,0.0
688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe__demos,688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,39.0,Female,United States,No,Full-Time,35.2671,-86.4561,22,21,high,high,-12,12,12,0.5,False,moderate,low,False,2,1.0,-5,5,5,0.20833333333333334,False,moderate,moderate,False,1,0.5
688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe__employment,688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,39.0,Female,United States,No,Full-Time,35.2671,-86.4561,22,21,high,high,-12,12,12,0.5,False,moderate,low,False,2,1.0,-5,5,5,0.20833333333333334,False,moderate,moderate,False,1,0.5
688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe__geo,688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,39.0,Female,United States,No,Full-Time,35.2671,-86.4561,22,21,high,high,-12,12,12,0.5,False,moderate,low,False,2,1.0,-5,5,5,0.20833333333333334,False,moderate,moderate,False,1,0.5
688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe__transit,688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,39.0,Female,United States,No,Full-Time,35.2671,-86.4561,22,21,high,high,-12,12,12,0.5,False,moderate,low,False,2,1.0,-5,5,5,0.20833333333333334,False,moderate,moderate,False,1,0.5
688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe__full,688a7c86a1dd4cb7a395ecd05e2c45a2ade60adce8b3ca99c24a2aa67b2bdefe,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,12,moderate,moderate,39.0,Female,United States,No,Full-Time,35.2671,-86.4561,22,21,high,high,-12,12,12,0.5,False,moderate,low,False,2,1.0,-9,9,9,0.375,False,moderate,low,False,2,1.0
2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338__demos,2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,66.0,Male,United States,No,Full-Time,31.8965,-117.548,15,14,moderate,moderate,-5,5,5,0.20833333333333334,False,moderate,low,False,1,0.5,2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0
2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338__employment,2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,66.0,Male,United States,No,Full-Time,31.8965,-117.548,15,14,moderate,moderate,-5,5,5,0.20833333333333334,False,moderate,low,False,1,0.5,2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0
2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338__geo,2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,66.0,Male,United States,No,Full-Time,31.8965,-117.548,15,14,moderate,moderate,-5,5,5,0.20833333333333334,False,moderate,low,False,1,0.5,2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0
2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338__transit,2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,66.0,Male,United States,No,Full-Time,31.8965,-117.548,15,14,moderate,moderate,-5,5,5,0.20833333333333334,False,moderate,low,False,1,0.5,2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0
2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338__full,2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,12,moderate,moderate,66.0,Male,United States,No,Full-Time,31.8965,-117.548,15,14,moderate,moderate,-5,5,5,0.20833333333333334,False,moderate,low,False,1,0.5,-2,2,2,0.08333333333333333,False,moderate,low,False,1,0.5
4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01__demos,4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,33.0,Male,United Kingdom,No,Other,53.419,-2.0866,13,16,low,moderate,-3,3,3,0.125,False,moderate,low,True,0,0.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01__employment,4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,33.0,Male,United Kingdom,No,Other,53.419,-2.0866,13,16,low,moderate,-3,3,3,0.125,False,moderate,low,True,0,0.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01__geo,4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,33.0,Male,United Kingdom,No,Other,53.419,-2.0866,13,16,low,moderate,-3,3,3,0.125,False,moderate,low,True,0,0.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01__transit,4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,33.0,Male,United Kingdom,No,Other,53.419,-2.0866,13,16,low,moderate,-3,3,3,0.125,False,moderate,low,True,0,0.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01__full,4f3f9396f86f2f4f82696e84877f37a55e1b58053ca9c960c088a9c74dfc7f01,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 12,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,12,16,moderate,moderate,33.0,Male,United Kingdom,No,Other,53.419,-2.0866,13,16,low,moderate,-1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,0,0,0,0.0,True,moderate,moderate,True,0,0.0
05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa__demos,05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,43.0,Female,United Kingdom,No,Full-Time,51.255,-0.3635,13,13,low,low,-3,3,3,0.125,False,moderate,low,True,0,0.0,3,3,3,0.125,False,moderate,moderate,False,1,0.5
05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa__employment,05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,43.0,Female,United Kingdom,No,Full-Time,51.255,-0.3635,13,13,low,low,-3,3,3,0.125,False,moderate,low,True,0,0.0,3,3,3,0.125,False,moderate,moderate,False,1,0.5
05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa__geo,05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,43.0,Female,United Kingdom,No,Full-Time,51.255,-0.3635,13,13,low,low,-3,3,3,0.125,False,moderate,low,True,0,0.0,3,3,3,0.125,False,moderate,moderate,False,1,0.5
05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa__transit,05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,43.0,Female,United Kingdom,No,Full-Time,51.255,-0.3635,13,13,low,low,-3,3,3,0.125,False,moderate,low,True,0,0.0,3,3,3,0.125,False,moderate,moderate,False,1,0.5
05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa__full,05da04c1267fa77f081861196acde2320c54e0af947e9c82fea64f186945a6fa,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,43.0,Female,United Kingdom,No,Full-Time,51.255,-0.3635,13,13,low,low,-3,3,3,0.125,False,moderate,low,True,0,0.0,3,3,3,0.125,False,moderate,moderate,False,1,0.5
ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca__demos,ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,36.0,Female,United Kingdom,No,Full-Time,51.470400000000005,0.4046,8,14,low,moderate,2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0
ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca__employment,ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,36.0,Female,United Kingdom,No,Full-Time,51.470400000000005,0.4046,8,14,low,moderate,2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0
ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca__geo,ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca,geo,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,36.0,Female,United Kingdom,No,Full-Time,51.470400000000005,0.4046,8,14,low,moderate,2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0
ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca__transit,ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca,transit,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,36.0,Female,United Kingdom,No,Full-Time,51.470400000000005,0.4046,8,14,low,moderate,2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,2,2,2,0.08333333333333333,False,moderate,moderate,True,0,0.0
ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca__full,ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca,full,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 12,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,12,moderate,moderate,36.0,Female,United Kingdom,No,Full-Time,51.470400000000005,0.4046,8,14,low,moderate,2,2,2,0.08333333333333333,False,moderate,low,True,0,0.0,-2,2,2,0.08333333333333333,False,moderate,low,False,1,0.5
a510cba951280429c5ff5bc575a056bfa2cca804f777890bdd6d85cd985d6b9f__demos,a510cba951280429c5ff5bc575a056bfa2cca804f777890bdd6d85cd985d6b9f,demos,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,38.0,Male,United Kingdom,No,Full-Time,52.1778,1.0821,11,12,low,low,-1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
a510cba951280429c5ff5bc575a056bfa2cca804f777890bdd6d85cd985d6b9f__employment,a510cba951280429c5ff5bc575a056bfa2cca804f777890bdd6d85cd985d6b9f,employment,vllm,meta-llama/Llama-3.2-3B-Instruct,"{   ""self_reported_group_ca"": 10,   ""self_reported_interpersonal_ca"": 16,   ""self_reported_band_group"": ""moderate"",   ""self_reported_band_interpersonal"": ""moderate"" }",,10,16,moderate,moderate,38.0,Male,United Kingdom,No,Full-Time,52.1778,1.0821,11,12,low,low,-1,1,1,0.041666666666666664,False,moderate,low,True,0,0.0,4,4,4,0.16666666666666666,False,moderate,moderate,False,1,0.5
